"Year","Geo","State","Region","Commodity","Measure","Unit","type","Treatment","Name","ID","Value"
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",0.066
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",0.028
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",0.077
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",0.451
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE "," 90100",0.081
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",0.459
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",0.067
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",0.043
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",0.099
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN "," 128810",0.173
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BOSCALID "," 128008",0.397
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1.033
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",0.262
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FENAMIDONE "," 46679",0.228
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MANCOZEB "," 14504",1.584
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MANDIPROPAMIDE TECHN "," 36602",0.123
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD "," 90112",0.315
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN "," 99100",0.221
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","SULFUR "," 77501",3.005
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","BENSULIDE "," 9801",3.031
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","CLETHODIM "," 121011",0.122
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","DCPA "," 78701",4.33
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","NAPROPAMIDE "," 103001",0.999
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",0.286
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",0.387
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACETAMIPRID "," 99050",0.063
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BETA-CYFLUTHRIN "," 118831",0.032
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENTHRIN "," 128825",0.107
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BUPROFEZIN "," 275100",0.277
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE "," 90100",0.064
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CLOTHIANIDIN "," 44309",0.132
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE","90098",0.161
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DIMETHOATE "," 35001",0.498
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DINOTEFURAN "," 44312",0.164
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","EMAMECTIN BENZOATE "," 122806",0.013
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.058
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FLUBENDIAMIDE "," 27602",0.058
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE","122304",0.176
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",0.292
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",0.07
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",0.034
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","MALATHION "," 57701",1.467
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","METHOMYL "," 90301",0.843
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE "," 121027",0.099
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NALED "," 34401",0.993
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.198
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPINETORAM","110007",0.05
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",0.086
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","THIAMETHOXAM "," 60109",0.11
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ZETA-CYPERMETHRIN "," 129064",0.059
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","BETA-CYFLUTHRIN "," 118831",0.032
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","BIFENTHRIN "," 128825",0.107
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","EMAMECTIN BENZOATE "," 122806",0.013
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.058
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",0.064
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",0.034
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","METHOMYL "," 90301",0.843
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","NALED "," 34401",0.993
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.198
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","THIAMETHOXAM","60109",0.042
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","RESTRICTED USE CHEMICAL"," INSECTICIDE","ZETA-CYPERMETHRIN "," 129064",0.059
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",26
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE "," 90100",6
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",15
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",7
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",7
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",6
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",0.241
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE "," 90100",0.061
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",0.336
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",0.066
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",0.031
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",0.078
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE "," 90100",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE "," 90100",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN "," 128810",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","BOSCALID "," 128008",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","FENAMIDONE "," 46679",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","MANCOZEB "," 14504",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","MANDIPROPAMIDE TECHN "," 36602",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD "," 90112",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN "," 99100",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","SULFUR "," 77501",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","BENSULIDE "," 9801",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","CLETHODIM "," 121011",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","DCPA "," 78701",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","NAPROPAMIDE "," 103001",1.5
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ACETAMIPRID "," 99050",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","BETA-CYFLUTHRIN "," 118831",1.4
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","BIFENTHRIN "," 128825",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","BUPROFEZIN "," 275100",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE "," 90100",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CLOTHIANIDIN "," 44309",1.3
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE","90098",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","DIMETHOATE "," 35001",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","DINOTEFURAN "," 44312",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","EMAMECTIN BENZOATE "," 122806",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",1.3
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","FLUBENDIAMIDE "," 27602",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE","122304",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","INDOXACARB "," 67710",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","MALATHION "," 57701",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","METHOMYL "," 90301",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE "," 121027",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","NALED "," 34401",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","SPINETORAM","110007",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","SPIROTETRAMAT "," 392201",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","THIAMETHOXAM "," 60109",1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ZETA-CYPERMETHRIN "," 129064",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","RESTRICTED USE CHEMICAL"," INSECTICIDE","BETA-CYFLUTHRIN "," 118831",1.4
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","RESTRICTED USE CHEMICAL"," INSECTICIDE","BIFENTHRIN "," 128825",1.2
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","RESTRICTED USE CHEMICAL"," INSECTICIDE","EMAMECTIN BENZOATE "," 122806",1.1
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","RESTRICTED USE CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",1.3
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","RESTRICTED USE CHEMICAL"," INSECTICIDE","IMIDACLOPRID "," 129099",1.4
2016,"REGION : MULTI-STATE",NA,"PROGRAM STATES","BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","RESTRICTED USE CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN "," 128897",1.2
